index,hour,minute,date,month,year,moisture_1,humidity_1,temperature_1
665,5,55,17,2,2019,62,74,19.5
666,6,0,17,2,2019,62,78,18.9
667,6,5,17,2,2019,62,80,19.0
668,6,10,17,2,2019,62,82,18.8
669,6,15,17,2,2019,62,81,19.4
670,6,20,17,2,2019,62,81,19.2
671,6,25,17,2,2019,62,78,19.3
672,6,30,17,2,2019,62,82,19.0
673,6,35,17,2,2019,62,83,18.6
674,6,40,17,2,2019,62,82,18.7
675,6,45,17,2,2019,62,83,18.8
676,6,50,17,2,2019,62,83,18.8
677,6,55,17,2,2019,62,83,18.9
678,7,0,17,2,2019,62,85,18.5
679,7,5,17,2,2019,62,85,18.7
680,7,10,17,2,2019,62,82,19.0
681,7,15,17,2,2019,62,84,19.1
682,7,20,17,2,2019,62,85,18.7
683,7,25,17,2,2019,62,84,18.9
684,7,30,17,2,2019,62,83,19.1
685,7,35,17,2,2019,62,82,19.5
686,7,40,17,2,2019,62,81,19.6
687,7,45,17,2,2019,61,83,19.6
688,7,50,17,2,2019,62,84,19.6
689,7,55,17,2,2019,62,83,19.9
690,8,0,17,2,2019,61,81,20.2
691,8,5,17,2,2019,61,78,20.4
692,8,10,17,2,2019,62,73,20.8
693,8,16,17,2,2019,61,70,20.9
694,8,21,17,2,2019,61,66,21.3
695,8,26,17,2,2019,61,62,22.0
696,8,31,17,2,2019,61,51,24.0
697,8,36,17,2,2019,61,49,25.4
698,8,41,17,2,2019,61,47,26.1
699,8,46,17,2,2019,61,46,26.5
700,8,51,17,2,2019,61,46,27.0
701,8,56,17,2,2019,61,46,27.5
702,9,1,17,2,2019,61,43,28.0
703,9,6,17,2,2019,60,42,28.7
704,9,11,17,2,2019,61,43,28.2
705,9,16,17,2,2019,60,39,29.3
706,9,21,17,2,2019,60,38,29.1
707,9,26,17,2,2019,60,39,28.4
708,9,31,17,2,2019,60,36,29.2
709,9,36,17,2,2019,60,39,27.4
710,9,41,17,2,2019,60,36,28.8
711,9,46,17,2,2019,60,34,29.4
712,9,51,17,2,2019,59,63,25.9
713,9,56,17,2,2019,59,63,25.9
714,10,1,17,2,2019,59,63,25.9
715,10,6,17,2,2019,59,63,25.9
716,10,11,17,2,2019,59,63,25.9
717,10,16,17,2,2019,59,63,25.9
718,10,21,17,2,2019,59,63,25.9
719,10,26,17,2,2019,59,63,25.9
720,10,31,17,2,2019,59,63,25.9
721,10,36,17,2,2019,59,63,25.9
722,10,41,17,2,2019,59,63,25.9
723,10,46,17,2,2019,59,63,25.9
724,10,51,17,2,2019,59,63,25.9
725,10,56,17,2,2019,59,63,25.9
726,11,1,17,2,2019,59,63,25.9
727,11,6,17,2,2019,58,63,25.9
728,11,11,17,2,2019,59,63,25.9
729,11,16,17,2,2019,59,63,25.9
730,11,21,17,2,2019,59,63,25.9
731,11,26,17,2,2019,58,63,25.9
732,11,32,17,2,2019,58,63,25.9
733,11,37,17,2,2019,59,63,25.9
734,11,42,17,2,2019,58,63,25.9
735,11,47,17,2,2019,58,63,25.9
736,11,52,17,2,2019,58,63,25.9
737,11,57,17,2,2019,58,63,25.9
738,12,2,17,2,2019,58,63,25.9
739,12,7,17,2,2019,58,63,25.9
740,12,12,17,2,2019,59,63,25.9
741,12,17,17,2,2019,58,63,25.9
742,12,22,17,2,2019,58,63,25.9
743,12,27,17,2,2019,58,63,25.9
744,12,32,17,2,2019,59,63,25.9
745,12,37,17,2,2019,59,63,25.9
746,12,42,17,2,2019,58,63,25.9
747,12,47,17,2,2019,58,63,25.9
748,12,52,17,2,2019,58,63,25.9
749,12,57,17,2,2019,59,63,25.9
750,13,2,17,2,2019,59,63,25.9
751,13,7,17,2,2019,58,63,25.9
752,13,12,17,2,2019,59,63,25.9
753,13,17,17,2,2019,58,63,25.9
754,13,22,17,2,2019,59,63,25.9
755,13,27,17,2,2019,58,63,25.9
756,13,32,17,2,2019,58,63,25.9
757,13,37,17,2,2019,58,63,25.9
758,13,42,17,2,2019,58,63,25.9
759,13,47,17,2,2019,59,63,25.9
760,13,52,17,2,2019,59,63,25.9
761,13,57,17,2,2019,58,63,25.9
762,14,2,17,2,2019,57,63,25.9
763,14,7,17,2,2019,57,63,25.9
764,14,12,17,2,2019,57,63,25.9
765,14,17,17,2,2019,58,63,25.9
766,14,22,17,2,2019,58,63,25.9
767,14,27,17,2,2019,58,63,25.9
768,14,32,17,2,2019,57,63,25.9
769,14,37,17,2,2019,58,63,25.9
770,14,42,17,2,2019,58,63,25.9
771,14,48,17,2,2019,57,63,25.9
772,14,53,17,2,2019,58,63,25.9
773,14,58,17,2,2019,58,63,25.9
774,15,3,17,2,2019,58,63,25.9
775,15,8,17,2,2019,58,63,25.9
776,15,13,17,2,2019,58,63,25.9
777,15,18,17,2,2019,59,63,25.9
778,15,23,17,2,2019,58,63,25.9
779,15,28,17,2,2019,58,63,25.9
780,15,33,17,2,2019,57,63,25.9
781,15,38,17,2,2019,57,63,25.9
782,15,43,17,2,2019,57,63,25.9
783,15,48,17,2,2019,57,63,25.9
784,15,53,17,2,2019,57,63,25.9
785,15,58,17,2,2019,58,63,25.9
786,16,3,17,2,2019,58,63,25.9
787,16,8,17,2,2019,57,63,25.9
788,16,13,17,2,2019,58,63,25.9
789,16,18,17,2,2019,58,63,25.9
790,16,23,17,2,2019,57,63,25.9
791,16,28,17,2,2019,58,63,25.9
792,16,33,17,2,2019,58,63,25.9
793,16,38,17,2,2019,57,63,25.9
794,16,43,17,2,2019,58,63,25.9
795,16,48,17,2,2019,59,63,25.9
796,16,53,17,2,2019,59,63,25.9
797,16,58,17,2,2019,59,63,25.9
798,17,5,17,2,2019,69,63,26.0
799,17,10,17,2,2019,68,65,25.5
800,17,15,17,2,2019,68,66,25.3
801,17,20,17,2,2019,68,64,25.4
802,17,25,17,2,2019,67,66,25.1
803,17,30,17,2,2019,67,66,25.0
804,17,35,17,2,2019,67,66,25.0
805,17,40,17,2,2019,67,66,25.0
806,17,45,17,2,2019,66,67,24.8
807,17,50,17,2,2019,67,66,24.9
808,17,55,17,2,2019,66,67,24.7
809,18,0,17,2,2019,66,69,24.4
810,18,5,17,2,2019,66,70,24.3
811,18,10,17,2,2019,67,71,24.4
812,18,15,17,2,2019,66,72,24.2
813,18,20,17,2,2019,66,73,24.1
814,18,25,17,2,2019,67,76,23.9
815,18,30,17,2,2019,66,76,23.9
816,18,35,17,2,2019,66,77,23.7
817,18,40,17,2,2019,66,78,23.8
818,18,45,17,2,2019,67,79,23.5
819,18,50,17,2,2019,66,80,23.5
820,18,55,17,2,2019,66,80,23.5
821,19,0,17,2,2019,66,81,23.4
822,19,5,17,2,2019,66,82,23.4
823,19,10,17,2,2019,66,82,23.3
824,19,15,17,2,2019,66,82,23.3
825,19,20,17,2,2019,66,82,23.2
826,19,25,17,2,2019,66,83,23.1
827,19,30,17,2,2019,66,82,23.3
828,19,35,17,2,2019,72,81,23.2
829,19,40,17,2,2019,66,81,23.2
830,19,45,17,2,2019,66,81,23.2
831,19,50,17,2,2019,72,82,23.0
832,19,56,17,2,2019,66,81,23.1
833,20,1,17,2,2019,66,82,23.0
834,20,6,17,2,2019,66,82,23.0
835,20,11,17,2,2019,66,83,22.8
836,20,16,17,2,2019,66,82,22.8
837,20,21,17,2,2019,66,82,22.9
838,20,26,17,2,2019,66,82,22.8
839,20,31,17,2,2019,72,81,23.0
840,20,36,17,2,2019,66,82,22.9
841,20,41,17,2,2019,66,81,23.0
842,20,46,17,2,2019,72,82,22.9
843,20,51,17,2,2019,66,81,22.8
844,20,56,17,2,2019,72,82,22.8
845,21,1,17,2,2019,72,83,22.6
846,21,6,17,2,2019,66,83,22.6
847,21,11,17,2,2019,72,83,22.6
848,21,16,17,2,2019,72,83,22.7
849,21,21,17,2,2019,72,84,22.5
850,21,26,17,2,2019,72,84,22.5
851,21,31,17,2,2019,66,84,22.4
852,21,36,17,2,2019,66,83,22.4
853,21,41,17,2,2019,66,84,22.4
854,21,46,17,2,2019,72,85,22.1
855,21,51,17,2,2019,72,85,22.2
856,21,56,17,2,2019,66,86,22.0
857,22,1,17,2,2019,72,85,22.1
858,22,6,17,2,2019,66,85,22.1
859,22,11,17,2,2019,66,84,22.0
860,22,16,17,2,2019,66,81,22.0
861,22,21,17,2,2019,66,78,22.5
862,22,26,17,2,2019,66,79,22.4
863,22,31,17,2,2019,66,77,22.4
864,22,36,17,2,2019,66,78,22.3
865,22,41,17,2,2019,66,79,22.2
866,22,46,17,2,2019,66,80,22.1
867,22,51,17,2,2019,72,80,21.7
868,22,56,17,2,2019,72,80,21.9
869,23,1,17,2,2019,66,78,22.2
870,23,6,17,2,2019,66,76,22.2
871,23,11,17,2,2019,66,76,22.2
872,23,17,17,2,2019,72,75,22.0
873,23,22,17,2,2019,66,75,21.9
874,23,27,17,2,2019,66,76,22.0
875,23,32,17,2,2019,72,79,21.9
876,23,37,17,2,2019,66,80,21.7
877,23,42,17,2,2019,66,80,21.5
878,23,47,17,2,2019,66,81,21.4
879,23,52,17,2,2019,72,80,21.6
880,23,57,17,2,2019,66,80,21.8
881,0,2,18,2,2019,66,81,21.4
882,0,7,18,2,2019,66,82,21.2
883,0,12,18,2,2019,66,82,21.4
884,0,17,18,2,2019,66,82,21.4
885,0,22,18,2,2019,72,80,21.6
886,0,27,18,2,2019,66,79,21.8
887,0,32,18,2,2019,66,80,21.6
888,0,37,18,2,2019,66,80,21.4
889,0,42,18,2,2019,66,82,21.3
890,0,47,18,2,2019,66,84,21.1
891,0,52,18,2,2019,66,86,20.7
892,0,57,18,2,2019,66,86,20.7
893,1,2,18,2,2019,72,87,20.5
894,1,7,18,2,2019,72,85,21.1
895,1,12,18,2,2019,72,85,21.3
896,1,17,18,2,2019,72,86,21.1
897,1,22,18,2,2019,72,85,21.1
898,1,27,18,2,2019,72,85,21.1
899,1,32,18,2,2019,66,84,21.2
900,1,37,18,2,2019,66,84,21.3
901,1,42,18,2,2019,66,85,20.9
902,1,47,18,2,2019,66,86,20.9
903,1,52,18,2,2019,72,86,20.9
904,1,57,18,2,2019,72,88,20.7
905,2,2,18,2,2019,66,86,21.1
906,2,7,18,2,2019,66,87,21.0
907,2,12,18,2,2019,72,88,20.9
908,2,17,18,2,2019,72,89,20.7
909,2,22,18,2,2019,71,88,20.8
910,2,27,18,2,2019,72,48,20.8
911,2,33,18,2,2019,72,59,20.6
912,2,38,18,2,2019,66,51,20.5
913,2,43,18,2,2019,72,54,20.5
914,2,48,18,2,2019,72,54,20.4
915,2,53,18,2,2019,72,55,20.5
916,2,58,18,2,2019,72,58,20.7
917,3,3,18,2,2019,66,89,21.1
918,3,8,18,2,2019,66,90,21.1
919,3,13,18,2,2019,66,89,21.1
920,3,18,18,2,2019,72,90,21.0
921,3,23,18,2,2019,72,54,20.8
922,3,28,18,2,2019,71,50,20.8
923,3,33,18,2,2019,72,53,20.6
924,3,38,18,2,2019,72,57,20.8
925,3,43,18,2,2019,71,47,20.7
926,3,48,18,2,2019,66,57,20.5
927,3,53,18,2,2019,71,60,20.6
928,3,58,18,2,2019,71,52,20.7
929,4,3,18,2,2019,72,55,20.9
930,4,8,18,2,2019,72,47,21.0
931,4,13,18,2,2019,72,49,21.0
932,4,18,18,2,2019,72,49,21.0
933,4,23,18,2,2019,71,59,20.8
934,4,28,18,2,2019,71,54,20.5
935,4,33,18,2,2019,72,49,20.3
936,4,38,18,2,2019,72,53,20.5
937,4,43,18,2,2019,72,49,20.1
938,4,48,18,2,2019,72,61,20.3
939,4,53,18,2,2019,66,58,20.5
940,4,58,18,2,2019,72,53,20.4
941,5,3,18,2,2019,66,61,20.1
942,5,8,18,2,2019,72,50,20.1
943,5,13,18,2,2019,66,55,20.1
944,5,18,18,2,2019,66,89,20.0
945,5,23,18,2,2019,66,85,20.3
946,5,28,18,2,2019,66,82,20.3
947,5,33,18,2,2019,66,83,20.4
948,5,38,18,2,2019,66,84,20.0
949,5,43,18,2,2019,66,86,19.9
950,5,49,18,2,2019,66,87,19.5
951,5,54,18,2,2019,67,86,19.7
952,5,59,18,2,2019,67,86,19.4
953,6,4,18,2,2019,67,87,19.3
954,6,9,18,2,2019,66,87,19.4
955,6,14,18,2,2019,66,87,19.4
956,6,19,18,2,2019,66,83,20.1
957,6,24,18,2,2019,67,85,19.8
958,6,29,18,2,2019,66,86,19.7
959,6,34,18,2,2019,66,84,20.0
960,6,39,18,2,2019,67,86,19.8
961,6,44,18,2,2019,67,87,19.5
962,6,49,18,2,2019,67,88,19.3
963,6,54,18,2,2019,67,87,19.5
964,6,59,18,2,2019,67,51,19.1
965,7,4,18,2,2019,66,56,19.2
966,7,9,18,2,2019,67,50,19.2
967,7,14,18,2,2019,67,89,19.3
968,7,19,18,2,2019,66,86,19.8
969,7,24,18,2,2019,66,86,20.1
970,7,29,18,2,2019,67,88,19.5
971,7,34,18,2,2019,67,85,19.7
972,7,39,18,2,2019,67,78,20.2
973,7,44,18,2,2019,66,76,20.8
974,7,49,18,2,2019,67,75,21.0
975,7,54,18,2,2019,67,73,21.1
976,7,59,18,2,2019,66,74,21.2
977,8,4,18,2,2019,67,71,21.4
978,8,9,18,2,2019,66,71,21.5
979,8,14,18,2,2019,66,69,21.7
980,8,19,18,2,2019,66,68,22.0
981,8,24,18,2,2019,66,64,22.7
982,8,29,18,2,2019,66,57,25.3
983,8,34,18,2,2019,66,54,26.3
984,8,39,18,2,2019,66,51,26.9
985,8,44,18,2,2019,72,47,27.7
986,8,49,18,2,2019,66,45,28.3
987,8,54,18,2,2019,66,46,28.3
988,8,59,18,2,2019,66,44,29.2
989,9,4,18,2,2019,66,40,29.3
990,9,10,18,2,2019,66,41,28.8
991,9,15,18,2,2019,66,40,29.5
992,9,20,18,2,2019,72,41,29.1
993,9,25,18,2,2019,72,42,28.5
994,9,30,18,2,2019,72,39,29.4
995,9,35,18,2,2019,72,40,28.2
996,9,40,18,2,2019,72,38,29.1
997,9,45,18,2,2019,72,37,30.3
998,9,50,18,2,2019,72,34,30.8
999,9,55,18,2,2019,71,37,30.6
1000,10,0,18,2,2019,71,36,30.5
1001,10,5,18,2,2019,71,36,30.5
1002,10,10,18,2,2019,71,35,31.0
1003,10,15,18,2,2019,71,31,31.0
1004,10,20,18,2,2019,71,31,31.0
1005,10,25,18,2,2019,71,30,32.0
1006,10,30,18,2,2019,71,28,32.6
1007,10,35,18,2,2019,70,28,31.8
1008,10,40,18,2,2019,70,29,32.0
1009,10,45,18,2,2019,70,31,31.8
1010,10,50,18,2,2019,70,31,31.3
1011,10,55,18,2,2019,70,29,34.4
1012,11,0,18,2,2019,69,28,33.5
1013,11,5,18,2,2019,69,31,33.9
1014,11,10,18,2,2019,69,33,34.2
1015,11,15,18,2,2019,70,35,33.9
1016,11,20,18,2,2019,69,34,34.1
1017,11,25,18,2,2019,70,34,34.0
1018,11,30,18,2,2019,70,33,34.8
1019,11,35,18,2,2019,69,35,32.6
1020,11,40,18,2,2019,69,35,32.9
1021,11,45,18,2,2019,69,34,34.9
1022,11,50,18,2,2019,69,35,34.4
1023,11,55,18,2,2019,69,36,34.6
1024,12,0,18,2,2019,69,35,34.7
1025,12,5,18,2,2019,69,38,33.8
1026,12,10,18,2,2019,69,38,34.7
1027,12,15,18,2,2019,69,42,31.8
1028,12,20,18,2,2019,68,43,32.0
1029,12,26,18,2,2019,68,39,33.1
1030,12,31,18,2,2019,68,39,33.4
1031,12,36,18,2,2019,68,38,33.9
1032,12,41,18,2,2019,68,40,32.7
1033,12,46,18,2,2019,68,41,32.8
1034,12,51,18,2,2019,68,44,31.5
1035,12,56,18,2,2019,68,42,30.7
1036,13,1,18,2,2019,68,48,30.9
1037,13,6,18,2,2019,68,47,30.4
1038,13,11,18,2,2019,68,48,30.8
1039,13,16,18,2,2019,68,43,33.0
1040,13,21,18,2,2019,68,41,33.4
1041,13,26,18,2,2019,68,44,32.8
1042,13,31,18,2,2019,67,41,33.0
1043,13,36,18,2,2019,67,43,33.2
1044,13,41,18,2,2019,67,45,32.7
1045,13,46,18,2,2019,67,45,31.2
1046,13,51,18,2,2019,67,42,31.5
1047,13,56,18,2,2019,66,44,31.4
1048,14,1,18,2,2019,66,40,33.0
1049,14,6,18,2,2019,66,40,33.9
1050,14,11,18,2,2019,66,41,33.1
1051,14,16,18,2,2019,66,42,32.8
1052,14,21,18,2,2019,66,40,33.1
1053,14,26,18,2,2019,66,41,33.4
1054,14,31,18,2,2019,65,40,32.9
1055,14,36,18,2,2019,66,44,32.4
1056,14,41,18,2,2019,65,47,31.3
1057,14,46,18,2,2019,65,48,31.9
1058,14,51,18,2,2019,65,48,32.4
1059,14,56,18,2,2019,65,50,31.5
1060,15,1,18,2,2019,66,48,32.6
1061,15,6,18,2,2019,66,48,32.7
1062,15,11,18,2,2019,66,48,32.6
1063,15,16,18,2,2019,66,50,31.8
1064,15,21,18,2,2019,66,48,32.0
1065,15,26,18,2,2019,65,52,30.6
1066,15,31,18,2,2019,65,51,31.7
1067,15,37,18,2,2019,65,52,30.3
1068,15,42,18,2,2019,65,51,31.2
1069,15,47,18,2,2019,64,51,31.7
1070,15,52,18,2,2019,65,53,31.4
1071,15,57,18,2,2019,64,53,31.5
1072,16,2,18,2,2019,65,54,31.2
1073,16,7,18,2,2019,65,59,29.3
1074,16,12,18,2,2019,65,60,28.9
1075,16,17,18,2,2019,65,60,28.5
1076,16,22,18,2,2019,64,60,29.1
1077,16,27,18,2,2019,65,58,29.4
1078,16,32,18,2,2019,65,59,28.7
1079,16,37,18,2,2019,65,60,28.5
1080,16,42,18,2,2019,65,62,27.9
1081,16,47,18,2,2019,66,62,27.5
1082,16,52,18,2,2019,66,62,27.7
1083,16,57,18,2,2019,66,62,27.7
1084,17,2,18,2,2019,66,64,27.4
1085,17,7,18,2,2019,66,66,26.8
1086,17,12,18,2,2019,66,68,26.3
1087,17,17,18,2,2019,66,71,26.1
1088,17,22,18,2,2019,66,71,25.8
1089,17,27,18,2,2019,66,72,25.7
1090,17,32,18,2,2019,66,72,25.7
1091,17,37,18,2,2019,65,72,25.8
1092,17,42,18,2,2019,65,74,25.5
1093,17,47,18,2,2019,65,75,25.3
1094,17,52,18,2,2019,65,74,25.4
1095,17,57,18,2,2019,65,74,25.2
1096,18,2,18,2,2019,66,76,25.0
1097,18,7,18,2,2019,65,76,25.0
1098,18,12,18,2,2019,66,77,24.9
1099,18,17,18,2,2019,66,76,24.8
1100,18,22,18,2,2019,65,77,24.7
1101,18,27,18,2,2019,65,78,24.6
1102,18,32,18,2,2019,65,79,24.5
1103,18,37,18,2,2019,65,81,24.3
1104,18,42,18,2,2019,65,82,24.3
1105,18,47,18,2,2019,65,82,24.2
1106,18,53,18,2,2019,65,83,24.1
1107,18,58,18,2,2019,65,84,24.0
1108,19,3,18,2,2019,65,84,23.9
1109,19,8,18,2,2019,65,85,24.0
1110,19,13,18,2,2019,64,85,23.9
1111,19,18,18,2,2019,64,86,23.8
1112,19,23,18,2,2019,65,86,23.7
1113,19,28,18,2,2019,65,87,23.7
1114,19,33,18,2,2019,65,86,23.7
1115,19,38,18,2,2019,64,87,23.7
1116,19,43,18,2,2019,65,87,23.6
1117,19,48,18,2,2019,65,87,23.5
1118,19,53,18,2,2019,65,86,23.6
1119,19,58,18,2,2019,64,86,23.5
1120,20,3,18,2,2019,64,87,23.4
1121,20,8,18,2,2019,65,87,23.5
1122,20,13,18,2,2019,64,87,23.4
1123,20,18,18,2,2019,64,88,23.1
1124,20,23,18,2,2019,64,88,23.0
1125,20,28,18,2,2019,64,88,23.1
1126,20,33,18,2,2019,64,85,23.5
1127,20,38,18,2,2019,64,85,23.2
1128,20,43,18,2,2019,64,84,23.3
1129,20,48,18,2,2019,64,86,23.2
1130,20,53,18,2,2019,64,86,23.2
1131,20,58,18,2,2019,64,87,22.8
1132,21,3,18,2,2019,64,87,22.9
1133,21,8,18,2,2019,64,88,23.0
1134,21,13,18,2,2019,64,86,22.9
1135,21,18,18,2,2019,63,90,22.5
1136,21,23,18,2,2019,64,90,22.4
1137,21,28,18,2,2019,64,57,22.3
1138,21,33,18,2,2019,63,51,22.2
1139,21,38,18,2,2019,64,52,22.5
1140,21,43,18,2,2019,64,58,22.3
1141,21,48,18,2,2019,64,50,22.2
1142,21,53,18,2,2019,64,89,22.2
1143,21,58,18,2,2019,64,87,22.7
1144,22,3,18,2,2019,63,87,22.4
1145,22,8,18,2,2019,64,87,22.4
1146,22,14,18,2,2019,63,85,22.4
1147,22,19,18,2,2019,63,85,22.5
1148,22,24,18,2,2019,64,84,22.4
1149,22,29,18,2,2019,63,85,22.4
1150,22,34,18,2,2019,63,86,22.6
1151,22,39,18,2,2019,64,87,22.3
1152,22,44,18,2,2019,64,88,22.4
1153,22,49,18,2,2019,63,87,22.4
1154,22,54,18,2,2019,63,87,22.5
1155,22,59,18,2,2019,63,85,22.6
1156,23,4,18,2,2019,64,86,22.7
1157,23,9,18,2,2019,63,86,22.5
1158,23,14,18,2,2019,63,89,22.2
1159,23,19,18,2,2019,63,89,21.9
1160,23,24,18,2,2019,64,89,21.7
1161,23,29,18,2,2019,63,89,21.7
1162,23,34,18,2,2019,63,88,21.8
1163,23,39,18,2,2019,63,89,21.6
1164,23,44,18,2,2019,63,88,21.5
1165,23,49,18,2,2019,63,88,21.6
1166,23,54,18,2,2019,63,85,21.9
1167,23,59,18,2,2019,63,84,22.0
1168,0,4,19,2,2019,64,83,22.0
1169,0,9,19,2,2019,63,83,21.9
1170,0,14,19,2,2019,63,84,21.4
1171,0,19,19,2,2019,64,81,21.8
1172,0,24,19,2,2019,64,78,22.0
1173,0,29,19,2,2019,63,77,22.2
1174,0,34,19,2,2019,63,79,21.9
1175,0,39,19,2,2019,63,82,21.5
1176,0,44,19,2,2019,64,84,21.5
1177,0,49,19,2,2019,63,85,21.3
1178,0,54,19,2,2019,63,86,21.3
1179,0,59,19,2,2019,64,88,21.3
1180,1,4,19,2,2019,63,50,21.1
1181,1,9,19,2,2019,63,47,20.8
1182,1,14,19,2,2019,63,50,21.1
1183,1,19,19,2,2019,63,60,20.8
1184,1,24,19,2,2019,63,50,21.1
1185,1,30,19,2,2019,63,58,21.1
1186,1,35,19,2,2019,63,52,21.2
1187,1,40,19,2,2019,63,54,21.3
1188,1,45,19,2,2019,64,55,20.7
1189,1,50,19,2,2019,63,55,21.2
1190,1,55,19,2,2019,62,53,21.1
1191,2,0,19,2,2019,63,55,21.2
1192,2,5,19,2,2019,62,50,21.1
1193,2,10,19,2,2019,63,52,20.9
1194,2,15,19,2,2019,62,59,20.7
1195,2,20,19,2,2019,63,52,20.6
1196,2,25,19,2,2019,63,54,20.9
1197,2,30,19,2,2019,62,67,20.9
1198,2,35,19,2,2019,63,62,20.7
1199,2,40,19,2,2019,62,67,21.0
1200,2,45,19,2,2019,62,61,21.3
1201,2,50,19,2,2019,63,63,21.1
1202,2,55,19,2,2019,63,55,20.8
1203,3,0,19,2,2019,63,61,20.9
1204,3,5,19,2,2019,63,58,20.9
1205,3,10,19,2,2019,63,69,21.1
1206,3,15,19,2,2019,63,67,20.9
1207,3,20,19,2,2019,62,60,21.1
1208,3,25,19,2,2019,63,69,21.0
1209,3,30,19,2,2019,63,63,21.1
1210,3,35,19,2,2019,63,59,21.1
1211,3,40,19,2,2019,62,63,20.8
1212,3,45,19,2,2019,62,63,20.8
1213,3,50,19,2,2019,62,62,20.6
1214,3,55,19,2,2019,61,69,20.5
1215,4,0,19,2,2019,61,64,20.6
1216,4,5,19,2,2019,60,68,20.6
1217,4,10,19,2,2019,60,55,20.6
1218,4,15,19,2,2019,59,66,20.4
1219,4,20,19,2,2019,60,60,20.5
1220,4,25,19,2,2019,58,63,20.6
1221,4,30,19,2,2019,60,56,20.7
1222,4,35,19,2,2019,59,61,20.5
1223,4,40,19,2,2019,61,57,20.5
1224,4,46,19,2,2019,58,58,20.6
1225,4,51,19,2,2019,58,66,20.4
1226,4,56,19,2,2019,60,65,20.3
1227,5,1,19,2,2019,59,61,20.3
1228,5,6,19,2,2019,61,62,20.4
1229,5,11,19,2,2019,60,59,20.2
1230,5,16,19,2,2019,60,66,20.3
1231,5,21,19,2,2019,59,63,20.2
1232,5,26,19,2,2019,58,69,20.0
1233,5,31,19,2,2019,59,59,20.5
1234,5,36,19,2,2019,60,61,20.7
1235,5,41,19,2,2019,62,60,21.0
1236,5,46,19,2,2019,62,54,21.1
1237,5,51,19,2,2019,60,64,21.1
1238,5,56,19,2,2019,61,53,21.0
1239,6,1,19,2,2019,62,58,21.0
1240,6,6,19,2,2019,60,63,20.8
1241,6,11,19,2,2019,60,54,20.8
1242,6,16,19,2,2019,62,63,20.5
1243,6,21,19,2,2019,61,58,20.6
1244,6,26,19,2,2019,61,65,20.5
1245,6,31,19,2,2019,60,50,20.6
1246,6,36,19,2,2019,61,56,20.2
1247,6,41,19,2,2019,59,50,20.4
1248,6,46,19,2,2019,60,56,20.3
1249,6,51,19,2,2019,59,56,20.5
1250,6,56,19,2,2019,60,60,20.5
1251,7,1,19,2,2019,61,54,20.4
1252,7,6,19,2,2019,61,57,20.4
1253,7,11,19,2,2019,60,59,20.3
1254,7,16,19,2,2019,61,54,20.2
1255,7,21,19,2,2019,61,54,20.6
1256,7,26,19,2,2019,60,61,20.5
1257,7,31,19,2,2019,60,54,20.5
1258,7,36,19,2,2019,60,54,20.6
1259,7,41,19,2,2019,60,58,20.6
1260,7,46,19,2,2019,60,48,21.2
1261,7,51,19,2,2019,61,47,21.3
1262,7,56,19,2,2019,61,55,21.4
1263,8,1,19,2,2019,61,88,21.5
1264,8,7,19,2,2019,61,86,21.8
1265,8,12,19,2,2019,60,85,22.0
1266,8,17,19,2,2019,62,82,22.4
1267,8,22,19,2,2019,62,79,22.7
1268,8,27,19,2,2019,62,71,24.4
1269,8,32,19,2,2019,61,64,25.9
1270,8,37,19,2,2019,61,58,26.8
1271,8,42,19,2,2019,62,55,27.9
1272,8,47,19,2,2019,62,54,27.9
1273,8,52,19,2,2019,62,51,28.5
1274,8,57,19,2,2019,62,50,29.3
1275,9,2,19,2,2019,62,49,28.7
1276,9,7,19,2,2019,62,45,29.4
1277,9,12,19,2,2019,61,44,29.3
1278,9,17,19,2,2019,61,42,29.5
1279,9,22,19,2,2019,62,40,29.5
1280,9,27,19,2,2019,62,39,29.6
1281,9,32,19,2,2019,62,38,28.8
1282,9,37,19,2,2019,60,40,27.5
1283,9,42,19,2,2019,61,37,29.3
1284,9,47,19,2,2019,61,35,30.1
1285,9,52,19,2,2019,60,34,30.8
1286,9,57,19,2,2019,61,33,30.7
1287,10,2,19,2,2019,60,32,31.0
1288,10,7,19,2,2019,60,33,31.2
1289,10,12,19,2,2019,60,32,32.1
1290,10,17,19,2,2019,61,30,31.6
1291,10,22,19,2,2019,61,30,31.0
1292,10,27,19,2,2019,61,29,32.0
1293,10,32,19,2,2019,61,32,32.3
1294,10,37,19,2,2019,60,38,32.3
1295,10,42,19,2,2019,60,35,32.8
1296,10,47,19,2,2019,61,37,32.1
1297,10,52,19,2,2019,61,40,31.3
1298,10,57,19,2,2019,61,38,32.6
1299,11,2,19,2,2019,61,38,32.4
1300,11,7,19,2,2019,61,40,32.3
1301,11,12,19,2,2019,61,47,30.6
1302,11,17,19,2,2019,61,50,32.4
1303,11,23,19,2,2019,61,47,33.3
1304,11,28,19,2,2019,61,48,33.6
1305,11,33,19,2,2019,61,47,34.1
1306,11,38,19,2,2019,60,49,33.4
1307,11,43,19,2,2019,61,48,33.9
1308,11,48,19,2,2019,61,47,34.3
1309,11,53,19,2,2019,60,50,32.8
1310,11,58,19,2,2019,61,49,33.7
1311,12,3,19,2,2019,61,49,33.3
1312,12,8,19,2,2019,61,51,33.6
1313,12,13,19,2,2019,61,51,32.9
1314,12,18,19,2,2019,61,51,33.9
