index,moisture_1,humidity_1,temperature_1
5166,59,55,23.4
5167,59,65,23.5
5168,59,58,23.2
5169,60,69,23.3
5170,60,60,23.3
5171,60,66,23.1
5172,59,68,23.1
5173,60,59,23.2
5174,60,69,23.3
5175,60,63,23.0
5176,60,58,23.0
5177,59,60,23.1
5178,59,57,23.3
5179,59,61,23.3
5180,59,59,23.2
5181,59,64,23.0
5182,59,68,23.0
5183,58,63,23.1
5184,59,69,23.2
5185,58,70,23.1
5186,59,58,23.1
5187,58,65,23.2
5188,59,59,23.1
5189,58,65,23.1
5190,58,67,23.3
5191,59,62,23.2
5192,58,70,23.3
5193,59,64,23.4
5194,59,61,23.4
5195,57,69,23.3
5196,59,68,23.3
5197,58,66,23.3
5198,59,55,23.3
5199,59,65,23.3
5200,59,56,23.4
5201,59,59,23.5
5202,59,60,23.6
5203,59,62,23.5
5204,60,67,23.6
5205,60,57,23.6
5206,60,66,23.5
5207,60,68,23.4
5208,61,59,23.5
5209,61,63,23.5
5210,61,56,23.6
5211,62,67,23.7
5212,62,56,23.6
5213,62,60,23.5
5214,62,56,23.6
5215,62,66,23.4
5216,62,59,23.5
5217,62,62,23.4
5218,62,57,23.5
5219,63,61,23.5
5220,62,69,23.5
5221,62,64,23.4
5222,62,63,23.4
5223,62,56,23.2
5224,62,66,23.3
5225,62,59,23.3
5226,62,65,23.2
5227,62,56,23.1
5228,62,65,23.0
5229,62,61,23.3
5230,62,61,23.2
5231,63,65,23.2
5232,62,70,23.1
5233,62,63,23.0
5234,62,55,23.1
5235,63,58,23.0
5236,62,62,22.9
5237,62,60,23.1
5238,62,68,23.0
5239,63,60,23.0
5240,63,62,22.9
5241,63,60,22.7
5242,62,64,22.8
5243,63,67,22.9
5244,62,69,22.7
5245,63,60,22.6
5246,63,58,22.8
5247,63,60,22.7
5248,63,62,22.6
5249,63,62,22.7
5250,63,65,22.7
5251,63,68,22.8
5252,63,59,22.6
5253,63,60,22.7
5254,63,68,22.5
5255,63,55,22.3
5256,63,68,22.4
5257,63,67,22.4
5258,63,58,22.5
5259,63,67,22.8
5260,63,60,22.5
5261,63,66,22.7
5262,62,66,22.6
5263,63,69,22.7
5264,62,60,23.0
5265,62,66,23.0
5266,63,58,23.1
5267,63,59,23.3
5268,63,55,23.6
5269,62,65,23.8
5270,63,62,24.1
5271,62,61,24.3
5272,63,62,24.8
5273,62,56,24.7
5274,63,58,24.7
5275,63,70,26.1
5276,63,66,26.6
5277,63,60,26.4
5278,63,63,26.8
5279,63,66,26.5
5280,63,65,27.9
5281,63,63,25.9
5282,63,68,29.3
5283,63,57,30.2
5284,64,68,31.0
5285,63,66,31.2
5286,63,59,30.0
5287,63,69,29.8
5288,63,55,29.1
5289,63,63,29.7
5290,63,58,27.0
5291,64,66,26.2
5292,64,60,26.2
5293,64,61,25.6
5294,63,70,25.9
5295,63,56,29.9
5296,63,68,31.2
5297,63,63,31.6
5298,64,59,32.3
5299,63,69,32.7
5300,64,57,31.5
5301,63,62,32.5
5302,63,55,31.8
5303,63,55,31.6
5304,63,61,32.5
5305,63,58,33.8
5306,63,67,32.8
5307,63,63,33.3
5308,63,64,33.5
5309,64,66,33.7
5310,63,67,33.5
5311,63,59,34.0
5312,64,66,34.3
5313,64,69,33.4
5314,63,68,32.4
5315,63,59,31.7
5316,64,64,32.7
5317,64,64,31.2
5318,63,60,32.4
5319,64,60,31.0
5320,63,64,31.8
5321,63,58,32.6
5322,63,69,32.3
5323,63,69,32.4
5324,63,67,32.0
5325,63,66,33.3
5326,63,55,31.5
5327,63,62,32.7
5328,63,63,30.9
5329,63,63,25.9
5330,63,59,29.7
5331,64,59,30.6
5332,63,60,30.8
5333,63,57,32.2
5334,63,56,30.8
5335,64,61,30.6
5336,63,60,30.5
5337,63,58,30.6
5338,63,63,30.1
5339,63,68,29.8
5340,63,68,32.9
5341,63,68,32.5
5342,63,70,31.3
5343,63,69,30.6
5344,63,61,31.3
5345,63,63,33.4
5346,63,63,33.1
5347,62,59,33.1
5348,63,67,32.9
5349,63,61,32.6
5350,63,67,32.4
5351,63,65,31.0
5352,63,60,33.0
5353,62,67,31.6
5354,62,65,32.7
5355,63,61,33.3
5356,62,61,31.1
5357,63,60,29.9
5358,62,61,29.5
5359,63,56,31.0
5360,63,64,30.3
5361,62,60,30.3
5362,63,63,31.7
5363,63,57,30.5
5364,62,55,28.6
5365,62,60,29.1
5366,62,67,31.0
5367,62,62,30.6
5368,62,63,30.5
5369,63,60,30.3
5370,62,69,30.0
5371,63,60,29.8
5372,63,59,29.6
5373,63,68,29.9
5374,64,56,30.5
5375,64,66,28.7
5376,64,58,28.9
5377,64,63,25.9
5378,64,63,25.9
5379,64,63,25.9
5380,64,63,25.9
5381,64,63,25.9
5382,64,63,25.9
5383,64,66,26.1
5384,64,69,25.7
5385,63,60,25.7
5386,64,66,25.7
5387,63,64,25.6
5388,63,66,25.6
5389,63,62,25.4
5390,63,60,25.3
5391,63,63,25.1
5392,63,66,25.0
5393,63,62,25.0
5394,63,69,24.9
5395,63,70,24.8
5396,63,62,24.6
5397,63,63,24.6
5398,63,56,24.4
5399,63,68,24.4
5400,63,70,24.3
5401,63,67,24.2
5402,63,63,24.0
5403,63,60,24.1
5404,63,61,24.0
5405,63,57,24.0
5406,63,70,24.0
5407,63,63,25.9
5408,63,56,24.0
5409,63,58,23.9
5410,63,60,23.9
5411,63,56,23.8
5412,63,63,23.8
5413,63,58,23.8
5414,63,55,23.8
5415,63,56,23.8
5416,63,64,23.7
5417,63,68,23.8
5418,63,65,23.9
5419,63,64,23.8
5420,63,64,23.7
5421,62,62,23.6
5422,63,62,23.5
5423,62,70,23.6
5424,63,70,23.5
5425,63,64,23.4
5426,63,60,23.4
5427,62,68,23.3
5428,62,67,23.3
5429,62,63,23.4
5430,63,62,23.3
5431,62,55,23.3
5432,63,65,23.2
5433,62,67,22.9
5434,62,68,23.3
5435,62,60,23.3
5436,62,58,23.4
5437,62,55,23.3
5438,62,61,23.1
5439,63,67,23.2
5440,62,60,23.1
5441,62,61,23.2
5442,61,68,23.0
5443,62,64,23.2
5444,62,57,23.1
5445,62,68,23.2
5446,62,56,23.0
5447,62,60,23.2
5448,62,57,23.1
5449,61,63,23.1
5450,62,65,23.1
5451,61,68,23.0
5452,62,58,22.9
5453,61,60,22.9
5454,62,62,22.7
5455,61,63,22.6
5456,61,61,22.8
5457,61,55,23.1
5458,61,69,22.9
5459,62,65,22.9
5460,62,60,22.8
5461,62,69,22.7
5462,61,59,22.8
5463,61,60,22.9
5464,61,59,22.8
5465,61,67,22.8
5466,61,56,22.9
5467,60,63,22.8
5468,61,56,22.9
5469,61,67,22.9
5470,61,65,22.8
5471,60,61,22.7
5472,60,63,22.7
5473,61,69,22.5
5474,60,57,22.7
5475,61,55,22.8
5476,60,65,22.7
5477,60,65,22.7
5478,61,66,22.6
5479,61,58,22.8
5480,60,60,22.7
5481,60,67,22.4
5482,60,69,22.3
5483,61,57,22.4
5484,60,67,22.3
5485,60,67,22.1
5486,60,68,22.2
5487,60,61,22.0
5488,59,58,21.9
5489,59,62,22.2
5490,60,57,22.0
5491,59,60,22.1
5492,59,60,21.9
5493,60,57,22.0
5494,59,61,22.0
5495,59,59,22.0
5496,59,61,22.1
5497,59,55,21.9
5498,60,70,21.9
5499,59,60,21.9
5500,59,64,21.8
5501,59,56,22.0
5502,59,66,21.8
5503,59,65,21.8
5504,59,70,22.0
5505,59,56,21.7
5506,59,60,21.9
5507,60,55,21.9
5508,60,62,21.8
5509,60,65,21.7
5510,60,66,21.6
5511,59,56,21.7
5512,59,56,21.8
5513,60,66,21.9
5514,59,61,21.6
5515,58,66,21.8
5516,59,60,21.6
5517,59,61,21.8
5518,59,58,21.7
5519,59,58,21.4
5520,58,67,21.5
5521,59,64,21.4
5522,59,69,21.2
5523,59,64,21.5
5524,59,63,21.2
5525,59,55,21.3
5526,58,61,21.3
5527,58,62,21.3
5528,59,66,21.3
5529,58,69,21.3
5530,59,62,21.1
5531,58,67,21.1
5532,58,56,21.2
5533,59,55,21.3
5534,58,60,21.2
5535,58,56,21.0
5536,59,63,21.0
5537,58,68,21.0
5538,58,64,21.2
5539,58,66,21.0
5540,57,63,20.7
5541,58,68,20.7
5542,59,67,20.8
5543,58,65,20.6
5544,58,66,20.7
5545,59,64,20.9
5546,57,62,21.0
5547,58,67,20.9
5548,58,59,20.8
5549,58,58,20.9
5550,58,69,20.8
5551,59,59,21.2
5552,59,64,21.4
5553,58,61,21.6
5554,58,69,21.8
5555,58,58,22.0
5556,59,65,22.1
5557,59,64,22.3
5558,58,56,22.5
5559,59,67,22.8
5560,60,61,22.9
5561,60,57,23.4
5562,59,60,25.7
5563,60,69,26.8
5564,61,66,26.5
5565,61,60,27.4
5566,61,57,27.8
5567,61,63,27.2
5568,62,55,28.3
5569,62,69,28.1
5570,61,56,29.2
5571,62,55,28.5
5572,62,57,29.2
5573,62,69,29.3
5574,62,64,27.2
5575,62,67,29.3
5576,62,61,30.2
5577,62,65,30.5
5578,62,56,30.0
5579,62,59,30.1
5580,62,70,31.3
5581,62,62,31.1
5582,63,60,31.2
5583,62,56,30.4
5584,63,66,32.1
5585,62,63,25.9
5586,63,63,25.9
5587,63,63,25.9
5588,63,63,25.9
5589,62,63,25.9
5590,63,55,31.1
5591,62,63,30.1
5592,63,68,31.3
5593,63,64,31.6
5594,62,64,31.3
5595,62,64,30.8
5596,63,56,30.9
5597,63,66,31.7
5598,62,63,32.3
5599,63,69,33.3
5600,63,68,33.1
5601,63,57,33.4
5602,62,68,33.2
5603,62,62,32.9
5604,63,67,32.2
5605,62,56,33.1
5606,62,61,33.5
5607,62,59,32.3
5608,63,58,31.8
5609,62,55,32.2
5610,62,55,32.5
5611,62,57,33.5
5612,62,69,33.9
5613,62,60,34.0
5614,62,61,33.9
5615,62,60,32.1
5616,62,65,31.5
5617,62,62,31.9
5618,62,64,31.6
5619,62,63,33.4
5620,62,58,35.3
5621,62,56,34.2
5622,62,53,33.6
5623,62,52,34.9
5624,62,63,34.2
5625,62,63,33.1
5626,62,62,32.9
5627,62,67,32.8
5628,62,61,34.4
5629,62,64,34.7
5630,62,63,25.9
5631,62,63,25.9
5632,62,63,25.9
5633,62,67,31.5
5634,62,58,31.3
5635,62,59,32.5
5636,62,64,32.3
5637,62,61,32.0
5638,62,63,30.6
5639,62,67,32.8
5640,62,59,33.3
5641,62,63,32.0
5642,62,55,32.1
5643,62,56,31.9
5644,62,69,31.8
5645,62,61,32.9
5646,62,62,31.5
5647,62,55,32.2
5648,62,56,31.8
5649,62,66,31.7
5650,62,60,32.6
5651,61,66,31.6
5652,66,61,32.2
5653,65,58,31.4
5654,65,66,31.5
5655,64,63,25.9
5656,64,56,29.7
5657,65,58,30.4
5658,65,65,30.0
5659,65,69,28.8
5660,65,66,28.8
5661,65,64,28.9
5662,65,63,29.1
5663,65,62,28.4
5664,65,56,27.7
5665,65,62,27.6
5666,65,60,27.4
5667,65,70,26.9
5668,65,67,26.8
5669,65,67,26.6
5670,65,68,26.6
5671,65,66,26.5
5672,65,55,26.5
5673,65,57,26.4
5674,65,55,26.4
5675,65,57,26.2
5676,65,62,26.1
5677,65,68,26.0
5678,65,60,25.8
5679,65,61,25.6
5680,65,58,25.6
5681,65,66,25.5
5682,65,69,25.5
5683,65,66,25.4
5684,65,57,25.3
5685,65,64,25.3
5686,65,70,25.1
5687,65,57,25.1
5688,65,63,25.1
5689,65,70,25.0
5690,65,66,25.0
5691,65,68,24.9
5692,65,65,24.9
5693,65,66,24.9
5694,65,65,24.9
5695,65,61,24.9
5696,64,65,24.9
5697,65,68,24.8
5698,65,69,24.7
5699,64,60,24.7
5700,65,61,24.7
5701,64,62,24.8
5702,65,55,24.8
5703,64,67,24.8
5704,64,70,24.7
5705,64,65,24.6
5706,64,65,24.6
5707,64,60,24.6
5708,64,68,24.6
5709,63,67,24.5
5710,64,56,24.5
5711,63,63,24.5
5712,64,55,24.5
5713,63,64,24.5
5714,64,59,24.6
5715,63,59,24.4
5716,64,68,24.5
5717,63,67,24.4
5718,64,63,24.4
5719,63,59,24.3
5720,63,57,24.1
5721,63,66,24.0
5722,64,68,24.2
5723,63,62,24.3
5724,64,63,24.2
5725,63,59,24.1
5726,63,69,24.1
5727,63,56,23.9
5728,63,63,24.0
5729,62,62,24.1
5730,63,57,24.0
5731,63,70,23.9
5732,63,64,23.9
5733,63,56,23.7
5734,63,68,23.9
5735,63,58,23.8
5736,63,56,23.9
5737,63,56,24.0
5738,62,65,23.9
5739,63,61,23.9
5740,63,56,23.8
5741,63,62,23.8
5742,62,67,23.7
5743,63,66,23.7
5744,63,60,23.6
5745,63,58,23.5
5746,63,61,23.6
5747,62,69,23.6
5748,62,60,23.5
5749,63,68,23.2
5750,63,58,23.3
5751,64,56,23.2
5752,63,70,22.8
5753,63,63,22.9
5754,63,66,22.6
5755,62,68,23.1
5756,62,57,23.1
5757,62,62,22.7
5758,63,61,22.7
5759,62,64,22.7
5760,62,57,22.6
5761,62,58,22.6
5762,63,64,22.8
5763,62,59,22.7
5764,62,69,22.8
5765,62,68,22.9
5766,62,58,22.9
5767,61,70,22.9
5768,61,61,23.1
5769,62,55,23.2
5770,61,56,23.3
5771,62,65,23.3
5772,61,69,23.1
5773,61,62,23.0
5774,60,55,23.1
5775,60,70,23.1
5776,60,67,23.2
5777,60,66,23.3
5778,59,67,23.2
5779,59,67,23.0
5780,59,64,23.2
5781,60,68,23.0
5782,60,60,23.1
5783,59,65,23.2
5784,60,61,23.1
5785,60,57,23.1
5786,60,64,22.9
5787,60,58,22.7
5788,60,58,23.0
5789,60,55,23.1
5790,60,63,22.9
5791,60,64,23.1
5792,60,63,23.0
5793,61,69,23.0
5794,61,61,23.4
5795,61,60,23.4
5796,61,57,23.3
5797,60,69,23.2
5798,61,58,23.1
5799,60,66,23.3
5800,61,58,23.2
5801,61,57,23.1
5802,61,60,23.0
5803,61,69,22.8
5804,60,65,22.8
5805,60,57,22.8
5806,60,61,22.8
5807,61,67,22.8
5808,60,58,23.0
5809,61,57,22.7
5810,61,58,22.7
5811,61,70,22.6
5812,61,62,22.7
5813,61,55,22.5
5814,61,62,22.6
5815,62,64,22.5
5816,61,66,22.6
5817,62,68,22.8
5818,62,59,22.6
5819,61,61,22.6
5820,61,69,22.6
5821,61,69,22.6
5822,61,65,22.5
5823,62,57,22.5
5824,61,60,22.4
5825,62,58,22.4
5826,61,65,22.3
5827,62,55,22.5
5828,61,69,22.4
5829,62,61,22.4
5830,62,68,22.4
5831,62,59,22.3
5832,62,63,22.2
5833,62,60,22.3
5834,62,58,22.1
5835,63,55,22.2
5836,63,64,22.2
5837,63,65,22.3
5838,63,61,22.5
5839,63,67,22.6
5840,64,63,22.8
5841,64,63,23.1
5842,64,57,23.3
5843,64,59,23.6
5844,64,56,23.8
5845,64,66,24.1
5846,64,56,24.2
5847,63,69,24.3
5848,64,56,25.9
5849,64,69,27.0
5850,64,59,27.7
5851,64,57,27.8
5852,63,63,28.4
5853,63,68,28.6
5854,63,67,28.9
5855,63,58,29.5
5856,63,68,30.4
5857,63,67,30.2
5858,64,68,30.8
5859,63,68,30.8
5860,63,63,29.4
5861,63,68,31.4
5862,63,66,31.5
5863,63,56,31.3
5864,64,55,32.5
5865,64,56,31.8
5866,63,68,31.1
5867,64,60,32.8
5868,64,57,32.0
5869,63,65,33.0
5870,63,56,33.7
5871,63,57,32.3
5872,63,56,32.1
5873,64,63,33.3
5874,64,62,29.8
5875,64,60,29.2
5876,64,59,30.9
5877,55,56,30.0
5878,36,70,31.1
5879,36,59,32.4
5880,38,61,30.9
5881,35,68,31.3
5882,31,70,32.6
5883,66,59,31.8
5884,66,66,32.4
5885,66,55,31.2
5886,66,63,31.9
5887,66,64,30.9
5888,66,55,31.8
5889,66,65,32.4
5890,66,58,31.8
5891,66,58,32.1
5892,66,55,32.6
5893,66,63,31.3
5894,66,59,31.3
5895,66,67,32.6
5896,66,62,30.4
5897,66,62,32.5
5898,66,64,32.5
5899,66,68,32.9
5900,66,63,32.0
5901,66,63,25.9
5902,66,63,25.9
5903,66,63,25.9
5904,66,63,25.9
5905,66,63,25.9
5906,66,63,25.9
5907,66,63,25.9
5908,66,63,25.9
5909,66,63,25.9
5910,66,63,25.9
5911,66,63,25.9
5912,66,65,33.0
5913,66,68,32.0
5914,66,69,32.9
5915,66,64,33.3
5916,66,61,33.7
5917,66,66,34.3
5918,66,56,34.0
5919,66,65,34.2
5920,66,61,33.1
5921,66,70,33.2
5922,66,59,31.9
