_id,minute,date,moisture_1,hour,month,year,humidity_1,temperature_1
ObjectId("5c735e95eed976312bf94578"),48,25,64,08,02,2019,86.00,29.30
ObjectId("5c735fc3eed976312bf9457a"),53,25,64,08,02,2019,82.20,30.90
ObjectId("5c7360f0eed976312bf9457c"),58,25,64,08,02,2019,79.00,30.20
ObjectId("5c73621eeed976312bf9457e"),03,25,64,09,02,2019,70.40,30.10
ObjectId("5c73634beed976312bf94580"),08,25,64,09,02,2019,69.70,30.20
ObjectId("5c736479eed976312bf94582"),13,25,64,09,02,2019,66.00,30.70
ObjectId("5c7365a6eed976312bf94584"),18,25,63,09,02,2019,63.60,31.60
ObjectId("5c7366d4eed976312bf94586"),23,25,63,09,02,2019,62.90,32.10
ObjectId("5c736802eed976312bf94588"),28,25,63,09,02,2019,61.20,31.80
ObjectId("5c73692feed976312bf9458a"),33,25,63,09,02,2019,62.10,29.90
ObjectId("5c736a5deed976312bf9458c"),39,25,63,09,02,2019,58.90,32.30
ObjectId("5c736b8aeed976312bf9458e"),44,25,63,09,02,2019,57.00,33.50
ObjectId("5c736cb8eed976312bf94590"),49,25,63,09,02,2019,55.40,33.00
ObjectId("5c736de5eed976312bf94592"),54,25,63,09,02,2019,57.80,33.10
ObjectId("5c736f13eed976312bf94594"),59,25,63,09,02,2019,59.40,32.90
ObjectId("5c737040eed976312bf94596"),04,25,63,10,02,2019,57.40,33.30
ObjectId("5c73716eeed976312bf94598"),09,25,63,10,02,2019, NAN, NAN
ObjectId("5c73729beed976312bf9459a"),14,25,63,10,02,2019, NAN, NAN
ObjectId("5c7373c9eed976312bf9459c"),19,25,63,10,02,2019, NAN, NAN
ObjectId("5c7374f7eed976312bf9459e"),24,25,63,10,02,2019, NAN, NAN
ObjectId("5c737624eed976312bf945a0"),29,25,63,10,02,2019, NAN, NAN
ObjectId("5c737752eed976312bf945a2"),34,25,63,10,02,2019, NAN, NAN
ObjectId("5c73787feed976312bf945a4"),39,25,63,10,02,2019, NAN, NAN
ObjectId("5c7379adeed976312bf945a6"),44,25,63,10,02,2019, NAN, NAN
ObjectId("5c737adaeed976312bf945a8"),49,25,63,10,02,2019, NAN, NAN
ObjectId("5c737c08eed976312bf945aa"),54,25,63,10,02,2019, NAN, NAN
ObjectId("5c737d35eed976312bf945ac"),59,25,63,10,02,2019, NAN, NAN
ObjectId("5c737e63eed976312bf945ae"),04,25,63,11,02,2019, NAN, NAN
ObjectId("5c737f90eed976312bf945b0"),09,25,63,11,02,2019, NAN, NAN
ObjectId("5c7380beeed976312bf945b2"),14,25,63,11,02,2019, NAN, NAN
ObjectId("5c7381eceed976312bf945b4"),19,25,63,11,02,2019, NAN, NAN
ObjectId("5c738319eed976312bf945b6"),24,25,63,11,02,2019, NAN, NAN
ObjectId("5c738447eed976312bf945b8"),29,25,63,11,02,2019, NAN, NAN
ObjectId("5c738574eed976312bf945ba"),34,25,63,11,02,2019, NAN, NAN
ObjectId("5c7386a2eed976312bf945bc"),39,25,63,11,02,2019, NAN, NAN
ObjectId("5c7387cfeed976312bf945be"),44,25,63,11,02,2019, NAN, NAN
ObjectId("5c7388fdeed976312bf945c0"),49,25,63,11,02,2019, NAN, NAN
ObjectId("5c738a32eed976312bf945c2"),54,25,63,11,02,2019, NAN, NAN
ObjectId("5c738b58eed976312bf945c4"),59,25,63,11,02,2019, NAN, NAN
ObjectId("5c738c86eed976312bf945c6"),04,25,63,12,02,2019, NAN, NAN
ObjectId("5c738db3eed976312bf945c8"),09,25,63,12,02,2019, NAN, NAN
ObjectId("5c738ee1eed976312bf945ca"),14,25,63,12,02,2019, NAN, NAN
ObjectId("5c73900eeed976312bf945cc"),19,25,63,12,02,2019, NAN, NAN
ObjectId("5c73913ceed976312bf945ce"),24,25,63,12,02,2019, NAN, NAN
ObjectId("5c739269eed976312bf945d0"),29,25,63,12,02,2019, NAN, NAN
ObjectId("5c739397eed976312bf945d2"),34,25,63,12,02,2019, NAN, NAN
ObjectId("5c7394c4eed976312bf945d4"),39,25,63,12,02,2019, NAN, NAN
ObjectId("5c7395f2eed976312bf945d6"),44,25,63,12,02,2019, NAN, NAN
ObjectId("5c73971feed976312bf945d8"),49,25,63,12,02,2019, NAN, NAN
ObjectId("5c73984deed976312bf945da"),55,25,63,12,02,2019, NAN, NAN
ObjectId("5c73997aeed976312bf945dc"),00,25,63,13,02,2019, NAN, NAN
ObjectId("5c739aa8eed976312bf945de"),05,25,63,13,02,2019, NAN, NAN
ObjectId("5c739bd6eed976312bf945e0"),10,25,63,13,02,2019, NAN, NAN
ObjectId("5c739d03eed976312bf945e2"),15,25,63,13,02,2019, NAN, NAN
ObjectId("5c739e31eed976312bf945e4"),20,25,63,13,02,2019, NAN, NAN
ObjectId("5c739f5eeed976312bf945e6"),25,25,63,13,02,2019, NAN, NAN
ObjectId("5c73a08ceed976312bf945e8"),30,25,63,13,02,2019, NAN, NAN
ObjectId("5c73a1b9eed976312bf945ea"),35,25,63,13,02,2019, NAN, NAN
ObjectId("5c73a2e7eed976312bf945ec"),40,25,63,13,02,2019, NAN, NAN
ObjectId("5c73a414eed976312bf945ee"),45,25,62,13,02,2019, NAN, NAN
ObjectId("5c73a542eed976312bf945f0"),50,25,62,13,02,2019, NAN, NAN
ObjectId("5c73a66feed976312bf945f2"),55,25,62,13,02,2019, NAN, NAN
ObjectId("5c73a79deed976312bf945f4"),00,25,62,14,02,2019, NAN, NAN
ObjectId("5c73a8caeed976312bf945f6"),05,25,62,14,02,2019, NAN, NAN
ObjectId("5c73a9f8eed976312bf945f8"),10,25,62,14,02,2019, NAN, NAN
ObjectId("5c73ab25eed976312bf945fa"),15,25,62,14,02,2019, NAN, NAN
ObjectId("5c73ac53eed976312bf945fc"),20,25,62,14,02,2019, NAN, NAN
ObjectId("5c73ad81eed976312bf945fe"),25,25,62,14,02,2019, NAN, NAN
ObjectId("5c73aeaeeed976312bf94600"),30,25,62,14,02,2019, NAN, NAN
ObjectId("5c73afdceed976312bf94602"),35,25,62,14,02,2019, NAN, NAN
ObjectId("5c73b109eed976312bf94604"),40,25,62,14,02,2019, NAN, NAN
ObjectId("5c73b237eed976312bf94606"),45,25,62,14,02,2019, NAN, NAN
ObjectId("5c73b364eed976312bf94608"),50,25,62,14,02,2019, NAN, NAN
ObjectId("5c73b492eed976312bf9460a"),55,25,64,14,02,2019, NAN, NAN
ObjectId("5c73b5b8eed976312bf9460d"),00,25,65,15,02,2019,76.30,33.80
ObjectId("5c73b6e6eed976312bf94611"),05,25,64,15,02,2019,77.50,32.80
ObjectId("5c73b813eed976312bf94613"),10,25,64,15,02,2019,84.50,31.20
ObjectId("5c73b941eed976312bf94615"),15,25,63,15,02,2019,83.10,32.00
ObjectId("5c73ba6feed976312bf94617"),20,25,63,15,02,2019,83.30,32.30
ObjectId("5c73bb9ceed976312bf94619"),25,25,63,15,02,2019,82.00,32.40
ObjectId("5c73bccaeed976312bf9461b"),30,25,63,15,02,2019,79.50,33.40
ObjectId("5c73c3fdeed976312bf9461d"),01,25,63,16,02,2019,89.80,31.20
ObjectId("5c73c52aeed976312bf9461f"),06,25,64,16,02,2019,88.90,31.40
ObjectId("5c73c658eed976312bf94621"),11,25,64,16,02,2019,86.10,31.50
ObjectId("5c73c786eed976312bf94623"),16,25,63,16,02,2019,88.20,31.30
ObjectId("5c73c8b3eed976312bf94625"),21,25,63,16,02,2019,87.90,31.90
ObjectId("5c73c9e1eed976312bf94627"),26,25,63,16,02,2019,86.30,31.70
ObjectId("5c73cb0eeed976312bf94629"),31,25,63,16,02,2019,90.00,30.90
ObjectId("5c73cc3ceed976312bf9462b"),36,25,63,16,02,2019,89.20,30.30
ObjectId("5c73cd69eed976312bf9462d"),41,25,63,16,02,2019,88.70,31.00
ObjectId("5c73ce97eed976312bf9462f"),46,25,63,16,02,2019,89.30,30.80
ObjectId("5c73cfc4eed976312bf94631"),51,25,64,16,02,2019,85.90,30.70
ObjectId("5c73d0f2eed976312bf94635"),56,25,64,16,02,2019,90.30,30.10
ObjectId("5c73d21feed976312bf94637"),01,25,64,17,02,2019,93.70,28.70
ObjectId("5c73d34deed976312bf94639"),06,25,64,17,02,2019,94.80,28.20
ObjectId("5c73d47aeed976312bf9463b"),11,25,64,17,02,2019,96.30,27.50
ObjectId("5c73d5a8eed976312bf9463d"),16,25,64,17,02,2019,97.00,27.50
ObjectId("5c73d6d5eed976312bf9463f"),21,25,64,17,02,2019,97.90,27.10
ObjectId("5c73d803eed976312bf94641"),26,25,64,17,02,2019,98.70,27.20
ObjectId("5c73d931eed976312bf94643"),31,25,64,17,02,2019,99.00,26.80
ObjectId("5c73da5eeed976312bf94645"),36,25,64,17,02,2019,99.60,26.70
ObjectId("5c73db8ceed976312bf94647"),41,25,64,17,02,2019,99.90,26.60
ObjectId("5c73dcb9eed976312bf94649"),46,25,64,17,02,2019,99.90,26.50
ObjectId("5c73dde7eed976312bf9464b"),51,25,64,17,02,2019,99.90,26.40
ObjectId("5c73df14eed976312bf9464d"),57,25,64,17,02,2019,99.90,26.40
ObjectId("5c73e042eed976312bf9464f"),02,25,64,18,02,2019,99.90,26.40
ObjectId("5c73e16feed976312bf94651"),07,25,64,18,02,2019,99.90,26.10
ObjectId("5c73e29deed976312bf94653"),12,25,64,18,02,2019,99.90,26.00
ObjectId("5c73e3caeed976312bf94655"),17,25,64,18,02,2019,99.90,25.90
ObjectId("5c73e4f8eed976312bf94657"),22,25,64,18,02,2019,99.90,25.70
ObjectId("5c73e626eed976312bf94659"),27,25,64,18,02,2019,99.90,25.70
ObjectId("5c73e753eed976312bf9465b"),32,25,64,18,02,2019,99.90,25.60
ObjectId("5c73e881eed976312bf9465d"),37,25,64,18,02,2019,99.90,25.40
ObjectId("5c73e9aeeed976312bf9465f"),42,25,64,18,02,2019,99.90,25.40
ObjectId("5c73eadceed976312bf94661"),47,25,64,18,02,2019,99.90,25.30
ObjectId("5c73ec09eed976312bf94663"),52,25,64,18,02,2019,99.90,25.20
ObjectId("5c73ed37eed976312bf94665"),57,25,64,18,02,2019,99.90,25.30
ObjectId("5c73ee64eed976312bf94667"),02,25,64,19,02,2019,99.90,25.00
ObjectId("5c73ef92eed976312bf94669"),07,25,64,19,02,2019,99.90,25.10
ObjectId("5c73f0bfeed976312bf9466c"),12,25,64,19,02,2019,99.90,25.00
ObjectId("5c73f1edeed976312bf9466e"),17,25,64,19,02,2019,99.90,24.90
ObjectId("5c73f31aeed976312bf94670"),22,25,64,19,02,2019,99.90,24.80
ObjectId("5c73f448eed976312bf94672"),27,25,64,19,02,2019,99.90,24.70
ObjectId("5c73f576eed976312bf94674"),32,25,64,19,02,2019,99.90,24.60
ObjectId("5c73f6a3eed976312bf94676"),37,25,64,19,02,2019,99.90,24.30
ObjectId("5c73f7d0eed976312bf94678"),42,25,64,19,02,2019,99.90,24.60
ObjectId("5c73f8feeed976312bf9467a"),47,25,64,19,02,2019,99.90,24.50
ObjectId("5c73fa2ceed976312bf9467c"),52,25,65,19,02,2019,99.90,24.60
ObjectId("5c73fb59eed976312bf9467e"),57,25,65,19,02,2019,99.90,24.50
ObjectId("5c73fc87eed976312bf94680"),02,25,64,20,02,2019,99.90,24.70
ObjectId("5c73fdb4eed976312bf94682"),07,25,64,20,02,2019,99.90,24.70
ObjectId("5c73fee2eed976312bf94684"),12,25,64,20,02,2019,99.90,24.60
ObjectId("5c74000feed976312bf94686"),17,25,64,20,02,2019,99.90,24.50
ObjectId("5c74013deed976312bf94688"),22,25,65,20,02,2019,99.90,24.50
ObjectId("5c74026aeed976312bf9468a"),27,25,64,20,02,2019,99.90,24.40
ObjectId("5c740398eed976312bf9468c"),32,25,64,20,02,2019,99.90,24.40
ObjectId("5c7404c5eed976312bf9468e"),37,25,64,20,02,2019,99.90,24.40
ObjectId("5c7405f3eed976312bf94690"),42,25,64,20,02,2019,99.90,24.50
ObjectId("5c740720eed976312bf94692"),47,25,64,20,02,2019,99.90,24.60
ObjectId("5c74084eeed976312bf94694"),52,25,64,20,02,2019,99.90,24.60
ObjectId("5c74097beed976312bf94696"),57,25,64,20,02,2019,99.90,24.40
ObjectId("5c740aa9eed976312bf94698"),02,25,64,21,02,2019,99.90,24.40
ObjectId("5c740bd7eed976312bf9469a"),07,25,64,21,02,2019,99.90,24.70
ObjectId("5c740d04eed976312bf9469c"),13,25,64,21,02,2019,99.90,24.40
ObjectId("5c740e32eed976312bf9469e"),18,25,64,21,02,2019,99.90,24.20
ObjectId("5c740f5feed976312bf946a0"),23,25,64,21,02,2019,99.90,24.20
ObjectId("5c74108deed976312bf946a2"),28,25,64,21,02,2019,99.90,24.20
ObjectId("5c7411baeed976312bf946a4"),33,25,65,21,02,2019,99.90,24.10
ObjectId("5c7412e8eed976312bf946a6"),38,25,64,21,02,2019,99.90,24.10
ObjectId("5c741415eed976312bf946a8"),43,25,64,21,02,2019,99.90,24.10
ObjectId("5c741543eed976312bf946aa"),48,25,65,21,02,2019,99.90,24.20
ObjectId("5c741670eed976312bf946ae"),53,25,64,21,02,2019,99.90,24.20
ObjectId("5c74179eeed976312bf946b3"),58,25,65,21,02,2019,99.90,24.30
ObjectId("5c7418cbeed976312bf946b5"),03,25,64,22,02,2019,99.90,24.20
ObjectId("5c7419f9eed976312bf946b7"),08,25,65,22,02,2019,99.90,24.10
ObjectId("5c741b26eed976312bf946b9"),13,25,64,22,02,2019,99.90,23.90
ObjectId("5c741c54eed976312bf946bb"),18,25,65,22,02,2019,99.90,24.10
ObjectId("5c741d81eed976312bf946bd"),23,25,64,22,02,2019,99.90,23.90
ObjectId("5c741eafeed976312bf946bf"),28,25,64,22,02,2019,99.90,23.70
ObjectId("5c741fddeed976312bf946c1"),33,25,64,22,02,2019,99.90,23.80
ObjectId("5c74210aeed976312bf946c3"),38,25,64,22,02,2019,99.90,23.70
ObjectId("5c742238eed976312bf946c5"),43,25,64,22,02,2019,99.90,23.80
ObjectId("5c742365eed976312bf946c7"),48,25,64,22,02,2019,99.90,23.80
ObjectId("5c742493eed976312bf946c9"),53,25,64,22,02,2019,99.90,23.80
ObjectId("5c7425c0eed976312bf946cb"),58,25,64,22,02,2019,99.90,23.70
ObjectId("5c7426eeeed976312bf946cd"),03,25,64,23,02,2019,99.90,23.60
ObjectId("5c74281beed976312bf946cf"),08,25,64,23,02,2019,99.90,23.80
ObjectId("5c742949eed976312bf946d1"),13,25,64,23,02,2019,99.90,23.70
ObjectId("5c742a76eed976312bf946d3"),18,25,64,23,02,2019,99.90,23.70
ObjectId("5c742ba4eed976312bf946d5"),23,25,64,23,02,2019,99.90,23.60
ObjectId("5c742cd1eed976312bf946d7"),28,25,64,23,02,2019,99.90,23.50
ObjectId("5c742dffeed976312bf946d9"),33,25,64,23,02,2019,99.90,23.60
ObjectId("5c742f2ceed976312bf946db"),38,25,64,23,02,2019,99.90,23.40
ObjectId("5c74305aeed976312bf946dd"),43,25,64,23,02,2019,99.90,23.40
ObjectId("5c743187eed976312bf946df"),48,25,65,23,02,2019,99.90,23.60
ObjectId("5c7432b5eed976312bf946e1"),53,25,65,23,02,2019,99.90,23.50
ObjectId("5c7433e2eed976312bf946e3"),58,25,65,23,02,2019,99.90,23.50
ObjectId("5c743510eed976312bf946e5"),03,26,65,00,02,2019,99.90,23.80
ObjectId("5c74363eeed976312bf946e7"),08,26,65,00,02,2019,99.90,23.80
ObjectId("5c74376beed976312bf946e9"),13,26,65,00,02,2019,99.90,23.80
ObjectId("5c743899eed976312bf946eb"),18,26,65,00,02,2019,99.90,23.90
ObjectId("5c7439c6eed976312bf946ed"),23,26,65,00,02,2019,99.90,23.90
ObjectId("5c743af4eed976312bf946ef"),29,26,66,00,02,2019,99.90,23.90
ObjectId("5c743c21eed976312bf946f1"),34,26,66,00,02,2019,99.90,23.80
ObjectId("5c743d4feed976312bf946f3"),39,26,65,00,02,2019,99.90,23.80
ObjectId("5c743e7ceed976312bf946f5"),44,26,65,00,02,2019,99.90,23.80
ObjectId("5c743faaeed976312bf946f7"),49,26,65,00,02,2019,99.90,23.80
ObjectId("5c7440d7eed976312bf946f9"),54,26,65,00,02,2019,99.90,24.00
ObjectId("5c744205eed976312bf946fb"),59,26,65,00,02,2019,99.90,23.70
ObjectId("5c744332eed976312bf946fd"),04,26,65,01,02,2019,99.90,23.90
ObjectId("5c744460eed976312bf946ff"),09,26,65,01,02,2019,99.90,23.70
ObjectId("5c74458deed976312bf94701"),14,26,65,01,02,2019,99.90,23.90
ObjectId("5c7446bbeed976312bf94703"),19,26,65,01,02,2019,99.90,23.90
ObjectId("5c7447e9eed976312bf94705"),24,26,65,01,02,2019,99.90,23.80
ObjectId("5c744916eed976312bf94707"),29,26,65,01,02,2019,99.90,23.80
ObjectId("5c744a44eed976312bf94709"),34,26,65,01,02,2019,99.90,23.80
ObjectId("5c744b71eed976312bf9470b"),39,26,66,01,02,2019,99.90,23.90
ObjectId("5c744c9feed976312bf9470d"),44,26,66,01,02,2019,99.90,23.60
ObjectId("5c744dcceed976312bf9470f"),49,26,66,01,02,2019,99.90,23.60
ObjectId("5c744efaeed976312bf94711"),54,26,66,01,02,2019,99.90,23.70
ObjectId("5c745027eed976312bf94713"),59,26,66,01,02,2019,99.90,23.50
ObjectId("5c745155eed976312bf94715"),04,26,66,02,02,2019,99.90,23.50
ObjectId("5c745282eed976312bf94717"),09,26,66,02,02,2019,99.90,23.50
ObjectId("5c7453b0eed976312bf94719"),14,26,66,02,02,2019,99.90,23.60
ObjectId("5c7454ddeed976312bf9471b"),19,26,65,02,02,2019,99.90,23.50
ObjectId("5c74560beed976312bf9471d"),24,26,65,02,02,2019,99.90,23.40
ObjectId("5c745738eed976312bf9471f"),29,26,65,02,02,2019,99.90,23.50
ObjectId("5c745866eed976312bf94721"),34,26,65,02,02,2019,99.90,23.50
ObjectId("5c745993eed976312bf94723"),39,26,65,02,02,2019,99.90,23.40
ObjectId("5c745ac1eed976312bf94725"),44,26,65,02,02,2019,99.90,23.30
ObjectId("5c745beeeed976312bf94727"),49,26,65,02,02,2019,99.90,23.30
ObjectId("5c745d1ceed976312bf94729"),54,26,65,02,02,2019,99.90,23.30
ObjectId("5c745e4aeed976312bf9472b"),59,26,65,02,02,2019,99.90,23.40
ObjectId("5c745f77eed976312bf9472d"),04,26,65,03,02,2019,99.90,23.30
ObjectId("5c7460a5eed976312bf9472f"),09,26,65,03,02,2019,99.90,23.30
ObjectId("5c7461d3eed976312bf94731"),14,26,65,03,02,2019,99.90,23.20
ObjectId("5c746300eed976312bf94733"),19,26,65,03,02,2019,99.90,23.30
ObjectId("5c74642deed976312bf94735"),24,26,65,03,02,2019,99.90,23.30
ObjectId("5c74655beed976312bf94737"),29,26,65,03,02,2019,99.90,23.30
ObjectId("5c746688eed976312bf94739"),34,26,65,03,02,2019,99.90,23.10
ObjectId("5c7467b6eed976312bf9473b"),39,26,65,03,02,2019,99.90,23.20
ObjectId("5c7468e3eed976312bf9473d"),44,26,65,03,02,2019,99.90,23.10
ObjectId("5c746a11eed976312bf9473f"),50,26,65,03,02,2019,99.90,23.10
ObjectId("5c746b3eeed976312bf94741"),55,26,65,03,02,2019,99.90,23.00
ObjectId("5c746c6ceed976312bf94743"),00,26,65,04,02,2019,99.90,22.90
ObjectId("5c746d99eed976312bf94745"),05,26,65,04,02,2019,99.90,23.00
ObjectId("5c746ec7eed976312bf94747"),10,26,65,04,02,2019,99.90,23.00
ObjectId("5c746ff5eed976312bf94749"),15,26,65,04,02,2019,99.90,23.00
ObjectId("5c747122eed976312bf9474b"),20,26,65,04,02,2019,99.90,22.80
ObjectId("5c747250eed976312bf9474d"),25,26,65,04,02,2019,99.90,23.00
ObjectId("5c74737deed976312bf9474f"),30,26,65,04,02,2019,99.90,23.00
ObjectId("5c7474abeed976312bf94751"),35,26,65,04,02,2019,99.90,23.00
ObjectId("5c7475d8eed976312bf94753"),40,26,65,04,02,2019,99.90,22.90
ObjectId("5c747706eed976312bf94755"),45,26,65,04,02,2019,99.90,22.90
ObjectId("5c747833eed976312bf94757"),50,26,65,04,02,2019,99.90,22.80
ObjectId("5c747961eed976312bf94759"),55,26,65,04,02,2019,99.90,22.80
ObjectId("5c747a8eeed976312bf9475b"),00,26,65,05,02,2019,99.90,22.70
ObjectId("5c747bbceed976312bf9475d"),05,26,65,05,02,2019,99.90,22.70
ObjectId("5c747ce9eed976312bf9475f"),10,26,65,05,02,2019,99.90,22.50
ObjectId("5c747e17eed976312bf94761"),15,26,65,05,02,2019,99.90,22.20
ObjectId("5c747f44eed976312bf94763"),20,26,65,05,02,2019,99.90,22.10
ObjectId("5c748072eed976312bf94765"),25,26,65,05,02,2019,99.90,22.20
ObjectId("5c74819feed976312bf94767"),30,26,65,05,02,2019,99.90,22.20
ObjectId("5c7482cdeed976312bf94769"),35,26,65,05,02,2019,99.90,22.10
ObjectId("5c7483faeed976312bf9476b"),40,26,65,05,02,2019,99.90,22.30
ObjectId("5c748528eed976312bf9476d"),45,26,65,05,02,2019,99.90,22.50
ObjectId("5c748655eed976312bf9476f"),50,26,65,05,02,2019,99.90,22.50
ObjectId("5c748783eed976312bf94771"),55,26,65,05,02,2019,99.90,22.30
ObjectId("5c7488b1eed976312bf94773"),00,26,65,06,02,2019,99.90,22.20
ObjectId("5c7489deeed976312bf94775"),05,26,65,06,02,2019,99.90,22.50
ObjectId("5c748b0ceed976312bf94777"),10,26,65,06,02,2019,99.90,22.40
ObjectId("5c748c39eed976312bf94779"),15,26,65,06,02,2019,99.90,22.20
ObjectId("5c748d67eed976312bf9477b"),20,26,65,06,02,2019,99.90,22.10
ObjectId("5c748e94eed976312bf9477d"),25,26,65,06,02,2019,99.90,22.20
ObjectId("5c748fc2eed976312bf9477f"),30,26,65,06,02,2019,99.90,22.20
ObjectId("5c7490efeed976312bf94781"),35,26,65,06,02,2019,99.90,22.30
ObjectId("5c74921deed976312bf94783"),40,26,65,06,02,2019,99.90,22.00
ObjectId("5c74934aeed976312bf94785"),45,26,65,06,02,2019,99.90,22.10
ObjectId("5c749478eed976312bf94787"),50,26,65,06,02,2019,99.90,22.00
ObjectId("5c7495a5eed976312bf94789"),55,26,65,06,02,2019,99.90,22.10
ObjectId("5c7496d3eed976312bf9478b"),00,26,65,07,02,2019,99.90,22.10
ObjectId("5c749801eed976312bf9478d"),06,26,65,07,02,2019,99.90,22.20
ObjectId("5c74992eeed976312bf9478f"),11,26,65,07,02,2019,99.90,22.30
ObjectId("5c749a5beed976312bf94791"),16,26,65,07,02,2019,99.90,22.40
ObjectId("5c749b89eed976312bf94793"),21,26,65,07,02,2019,99.90,22.50
ObjectId("5c749cb6eed976312bf94795"),26,26,65,07,02,2019,99.90,22.50
ObjectId("5c749de4eed976312bf94797"),31,26,65,07,02,2019,99.90,22.80
ObjectId("5c749f12eed976312bf94799"),36,26,65,07,02,2019,99.90,22.70
ObjectId("5c74a03feed976312bf9479b"),41,26,65,07,02,2019,99.90,23.00
ObjectId("5c74a16deed976312bf9479d"),46,26,65,07,02,2019,99.90,23.10
ObjectId("5c74a29aeed976312bf9479f"),51,26,65,07,02,2019,99.90,23.30
ObjectId("5c74a3c8eed976312bf947a1"),56,26,65,07,02,2019,99.90,23.50
ObjectId("5c74a4f5eed976312bf947a3"),01,26,65,08,02,2019,99.90,23.60
ObjectId("5c74a623eed976312bf947a5"),06,26,65,08,02,2019,99.90,23.90
ObjectId("5c74a750eed976312bf947a7"),11,26,65,08,02,2019,99.90,23.90
ObjectId("5c74a87eeed976312bf947a9"),16,26,65,08,02,2019,99.90,24.20
ObjectId("5c74a9abeed976312bf947ab"),21,26,65,08,02,2019,99.90,25.20
ObjectId("5c74aad9eed976312bf947ad"),26,26,65,08,02,2019,99.90,26.30
ObjectId("5c74ac06eed976312bf947af"),31,26,65,08,02,2019,99.90,27.20
ObjectId("5c74ad34eed976312bf947b1"),36,26,65,08,02,2019,99.90,27.80
ObjectId("5c74ae61eed976312bf947b3"),41,26,65,08,02,2019,99.90,27.90
ObjectId("5c74af8feed976312bf947b5"),46,26,65,08,02,2019,99.90,27.50
ObjectId("5c74b0bceed976312bf947b7"),51,26,65,08,02,2019,99.90,28.70
ObjectId("5c74b1eaeed976312bf947b9"),56,26,65,08,02,2019,99.90,28.90
ObjectId("5c74b318eed976312bf947bb"),01,26,65,09,02,2019,99.90,29.20
ObjectId("5c74b445eed976312bf947bd"),06,26,65,09,02,2019,99.90,29.80
ObjectId("5c74b573eed976312bf947bf"),11,26,65,09,02,2019,99.90,29.90
ObjectId("5c74b6a0eed976312bf947c1"),16,26,65,09,02,2019,99.90,30.70
ObjectId("5c74b7ceeed976312bf947c3"),21,26,65,09,02,2019,99.90,31.20
ObjectId("5c74b8fbeed976312bf947c5"),26,26,65,09,02,2019,99.90,31.10
ObjectId("5c74ba29eed976312bf947c7"),31,26,65,09,02,2019,99.90,29.10
ObjectId("5c74bb56eed976312bf947c9"),36,26,65,09,02,2019,99.90,30.00
ObjectId("5c74bc84eed976312bf947cb"),41,26,64,09,02,2019,99.90,30.20
ObjectId("5c74bdb1eed976312bf947cd"),46,26,64,09,02,2019,99.90,30.40
ObjectId("5c74bedfeed976312bf947cf"),51,26,65,09,02,2019,98.10,31.20
ObjectId("5c74c00ceed976312bf947d1"),56,26,65,09,02,2019,98.30,30.60
ObjectId("5c74c13aeed976312bf947d3"),01,26,65,10,02,2019,96.00,31.60
ObjectId("5c74c268eed976312bf947d5"),06,26,65,10,02,2019,94.90,31.90
ObjectId("5c74c395eed976312bf947d7"),11,26,65,10,02,2019,93.60,33.20
ObjectId("5c74c4c3eed976312bf947d9"),16,26,65,10,02,2019,93.10,32.90
ObjectId("5c74c5f0eed976312bf947db"),22,26,65,10,02,2019,92.40,32.10
ObjectId("5c74c71eeed976312bf947dd"),27,26,65,10,02,2019,91.90,31.50
ObjectId("5c74c84beed976312bf947df"),32,26,66,10,02,2019,90.00,32.90
ObjectId("5c74c979eed976312bf947e1"),37,26,66,10,02,2019,90.50,33.30
ObjectId("5c74caa6eed976312bf947e3"),42,26,66,10,02,2019,87.20,33.90
ObjectId("5c74cbd4eed976312bf947e5"),47,26,66,10,02,2019,90.70,32.10
ObjectId("5c74cd07eed976312bf947e7"),52,26,66,10,02,2019,84.20,33.60
ObjectId("5c74ce2feed976312bf947e9"),57,26,66,10,02,2019,87.20,33.10
ObjectId("5c74cf5deed976312bf947eb"),02,26,66,11,02,2019,84.10,34.00
ObjectId("5c74d08aeed976312bf947ed"),07,26,66,11,02,2019,84.90,34.20
ObjectId("5c74d1b8eed976312bf947ef"),12,26,66,11,02,2019,81.60,34.80
ObjectId("5c74d2e5eed976312bf947f1"),17,26,66,11,02,2019,79.20,34.40
ObjectId("5c74d413eed976312bf947f3"),22,26,66,11,02,2019,78.20,34.50
ObjectId("5c74d540eed976312bf947f5"),27,26,66,11,02,2019,81.70,33.50
ObjectId("5c74d66eeed976312bf947f7"),32,26,65,11,02,2019,80.90,34.90
ObjectId("5c74d79ceed976312bf947f9"),37,26,65,11,02,2019,76.00,34.70
ObjectId("5c74d8c9eed976312bf947fb"),42,26,65,11,02,2019,71.80,35.70
ObjectId("5c74d9f7eed976312bf947fd"),47,26,65,11,02,2019,70.00,36.20
ObjectId("5c74db24eed976312bf947ff"),52,26,65,11,02,2019,66.80,35.20
ObjectId("5c74dc52eed976312bf94801"),57,26,65,11,02,2019,67.90,36.70
ObjectId("5c74dd7feed976312bf94803"),02,26,65,12,02,2019,66.50,35.70
ObjectId("5c74deadeed976312bf94805"),07,26,65,12,02,2019,58.80,35.00
ObjectId("5c74dfdaeed976312bf94807"),12,26,64,12,02,2019,64.60,35.20
ObjectId("5c74e108eed976312bf94809"),17,26,64,12,02,2019,57.00,35.70
